indicator,areacd,areanm,geography,observation,unit,measure,period,lower_confidence_interval_95,upper_confidence_interval_95,observation_status
Male healthy life expectancy,E09000015,Harrow,Local Authority District,63.8,yrs,Years,2017-19,61.15,66.45,
Male healthy life expectancy,E09000015,Harrow,Local Authority District,64.81,yrs,Years,2018-20,61.7,67.91,
Male healthy life expectancy,E09000016,Havering,Local Authority District,64.6,yrs,Years,2018-20,62.26,66.93,
Male healthy life expectancy,E09000016,Havering,Local Authority District,65.16,yrs,Years,2017-19,62.85,67.47,
Male healthy life expectancy,E09000016,Havering,Local Authority District,64.2,yrs,Years,2016-18,61.78,66.63,
Male healthy life expectancy,E09000016,Havering,Local Authority District,65.53,yrs,Years,2015-17,63.29,67.78,
Male healthy life expectancy,E09000016,Havering,Local Authority District,65.84,yrs,Years,2014-16,63.5,68.19,
Male healthy life expectancy,E09000016,Havering,Local Authority District,66.06,yrs,Years,2013-15,63.59,68.54,
Male healthy life expectancy,E09000016,Havering,Local Authority District,64.39,yrs,Years,2012-14,61.93,66.86,
Male healthy life expectancy,E09000016,Havering,Local Authority District,63.75,yrs,Years,2011-13,61.24,66.26,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,64.99,yrs,Years,2018-20,62.31,67.66,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,61.61,yrs,Years,2017-19,59.06,64.16,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,65.88,yrs,Years,2016-18,63.43,68.34,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,65.19,yrs,Years,2015-17,62.71,67.67,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,64.33,yrs,Years,2014-16,61.76,66.9,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,66.88,yrs,Years,2013-15,64.24,69.53,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,65.3,yrs,Years,2012-14,62.67,67.92,
Male healthy life expectancy,E09000017,Hillingdon,Local Authority District,63.28,yrs,Years,2011-13,60.85,65.72,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,63.73,yrs,Years,2012-14,61.31,66.15,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,63.17,yrs,Years,2011-13,60.83,65.51,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,62.98,yrs,Years,2013-15,60.54,65.41,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,62.71,yrs,Years,2014-16,59.75,65.67,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,63.01,yrs,Years,2015-17,60.18,65.85,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,63.01,yrs,Years,2016-18,59.72,66.31,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,59.92,yrs,Years,2017-19,56.04,63.8,
Male healthy life expectancy,E09000018,Hounslow,Local Authority District,62.05,yrs,Years,2018-20,58.2,65.89,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,69.41,yrs,Years,2018-20,66.86,71.95,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,68.48,yrs,Years,2017-19,65.73,71.22,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,67.85,yrs,Years,2016-18,64.97,70.73,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,67.16,yrs,Years,2015-17,64.25,70.07,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,69.08,yrs,Years,2014-16,65.71,72.46,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,64.04,yrs,Years,2011-13,61.44,66.65,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,67.85,yrs,Years,2013-15,64.88,70.81,
Male healthy life expectancy,E09000021,Kingston upon Thames,Local Authority District,66.54,yrs,Years,2012-14,63.86,69.23,
Male healthy life expectancy,E09000024,Merton,Local Authority District,64.07,yrs,Years,2015-17,60.99,67.16,
Male healthy life expectancy,E09000024,Merton,Local Authority District,63.65,yrs,Years,2011-13,61.3,66.01,
Male healthy life expectancy,E09000024,Merton,Local Authority District,66.64,yrs,Years,2018-20,63.58,69.7,
Male healthy life expectancy,E09000024,Merton,Local Authority District,62.91,yrs,Years,2012-14,59.83,66,
Male healthy life expectancy,E09000024,Merton,Local Authority District,63.16,yrs,Years,2013-15,60.39,65.93,
Male healthy life expectancy,E09000024,Merton,Local Authority District,63.07,yrs,Years,2014-16,60.46,65.68,
Male healthy life expectancy,E09000024,Merton,Local Authority District,64.27,yrs,Years,2017-19,61.29,67.24,
Male healthy life expectancy,E09000024,Merton,Local Authority District,65.22,yrs,Years,2016-18,62.34,68.11,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,60.57,yrs,Years,2018-20,57.47,63.67,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,66.51,yrs,Years,2016-18,64.11,68.92,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,63.75,yrs,Years,2015-17,61.5,65.99,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,62.86,yrs,Years,2014-16,60.17,65.55,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,62.81,yrs,Years,2013-15,60.47,65.16,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,61.59,yrs,Years,2012-14,59.17,64.02,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,61.73,yrs,Years,2011-13,59.49,63.96,
Male healthy life expectancy,E09000026,Redbridge,Local Authority District,62.84,yrs,Years,2017-19,60.47,65.22,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,71.44,yrs,Years,2017-19,68.81,74.06,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,69.21,yrs,Years,2012-14,66.77,71.65,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,68.57,yrs,Years,2011-13,66.02,71.12,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,68.69,yrs,Years,2013-15,66.07,71.32,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,69.79,yrs,Years,2014-16,67.21,72.36,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,69.61,yrs,Years,2015-17,66.82,72.39,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,71.89,yrs,Years,2016-18,69.21,74.56,
Male healthy life expectancy,E09000027,Richmond upon Thames,Local Authority District,70.23,yrs,Years,2018-20,67.49,72.97,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,65.47,yrs,Years,2012-14,62.55,68.4,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,65.58,yrs,Years,2011-13,62.78,68.38,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,69.78,yrs,Years,2015-17,67.04,72.52,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,65.22,yrs,Years,2016-18,62.49,67.94,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,67.3,yrs,Years,2017-19,64.81,69.79,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,66.32,yrs,Years,2018-20,63.4,69.23,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,63.21,yrs,Years,2013-15,60.33,66.1,
Male healthy life expectancy,E09000029,Sutton,Local Authority District,64.01,yrs,Years,2014-16,61.15,66.88,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,61.1,yrs,Years,2012-14,58.51,63.7,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,63.22,yrs,Years,2018-20,59.67,66.77,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,59.48,yrs,Years,2013-15,56.78,62.18,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,62.25,yrs,Years,2014-16,59.4,65.1,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,62.39,yrs,Years,2015-17,59.52,65.25,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,62.69,yrs,Years,2016-18,59.62,65.76,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,64.01,yrs,Years,2017-19,60,68.01,
Male healthy life expectancy,E09000031,Waltham Forest,Local Authority District,60.69,yrs,Years,2011-13,57.97,63.42,
Male healthy life expectancy,E12000008,South East,Region,65.48,yrs,Years,2018-20,64.98,65.97,
Male healthy life expectancy,E12000008,South East,Region,65.33,yrs,Years,2017-19,64.87,65.79,
Male healthy life expectancy,E12000008,South East,Region,65.64,yrs,Years,2016-18,65.19,66.09,
Male healthy life expectancy,E12000008,South East,Region,65.41,yrs,Years,2011-13,64.99,65.83,
Male healthy life expectancy,E12000008,South East,Region,66.09,yrs,Years,2014-16,65.67,66.52,
Male healthy life expectancy,E12000008,South East,Region,65.94,yrs,Years,2013-15,65.52,66.37,
Male healthy life expectancy,E12000008,South East,Region,65.87,yrs,Years,2012-14,65.46,66.28,
Male healthy life expectancy,E12000008,South East,Region,66.05,yrs,Years,2015-17,65.63,66.47,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,67.97,yrs,Years,2011-13,66.26,69.68,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,68.41,yrs,Years,2012-14,66.69,70.13,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,68.34,yrs,Years,2014-16,66.27,70.41,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,67.78,yrs,Years,2015-17,65.98,69.59,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,66.84,yrs,Years,2017-19,64.98,68.69,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,66.4,yrs,Years,2018-20,63.96,68.83,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,67.92,yrs,Years,2016-18,66.1,69.73,
Male healthy life expectancy,E06000036,Bracknell Forest,County or Unitary Authority,68.39,yrs,Years,2013-15,66.56,70.21,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,63.66,yrs,Years,2011-13,61.78,65.54,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,65.6,yrs,Years,2018-20,63.07,68.13,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,64.37,yrs,Years,2017-19,62.43,66.31,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,64.81,yrs,Years,2016-18,62.86,66.77,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,62.19,yrs,Years,2015-17,60.11,64.28,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,61.61,yrs,Years,2014-16,59.61,63.61,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,62.95,yrs,Years,2012-14,61.07,64.83,
Male healthy life expectancy,E06000043,Brighton and Hove,County or Unitary Authority,62.39,yrs,Years,2013-15,60.45,64.32,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,69.55,yrs,Years,2013-15,68.11,70.99,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,68.36,yrs,Years,2012-14,66.95,69.76,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,69.31,yrs,Years,2014-16,67.78,70.85,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,68.77,yrs,Years,2015-17,67.21,70.33,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,67.97,yrs,Years,2016-18,66.33,69.61,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,67.05,yrs,Years,2011-13,65.51,68.59,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,66.84,yrs,Years,2018-20,64.93,68.76,
Male healthy life expectancy,E06000060,Buckinghamshire,County or Unitary Authority,67.75,yrs,Years,2017-19,66.08,69.41,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,61.81,yrs,Years,2018-20,59.58,64.03,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,60.84,yrs,Years,2017-19,59,62.67,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,60.2,yrs,Years,2016-18,58.48,61.93,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,61.53,yrs,Years,2015-17,59.86,63.2,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,63.13,yrs,Years,2013-15,61.59,64.67,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,64.06,yrs,Years,2012-14,62.56,65.56,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,63.63,yrs,Years,2011-13,62.06,65.2,
Male healthy life expectancy,E06000046,Isle of Wight,County or Unitary Authority,62.08,yrs,Years,2014-16,60.42,63.74,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,62.67,yrs,Years,2017-19,60.59,64.76,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,62.73,yrs,Years,2016-18,60.76,64.7,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,63.11,yrs,Years,2015-17,61.37,64.85,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,60.9,yrs,Years,2018-20,58.51,63.28,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,62.08,yrs,Years,2012-14,60.47,63.69,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,62.13,yrs,Years,2014-16,60.43,63.83,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,62.63,yrs,Years,2011-13,61.06,64.2,
Male healthy life expectancy,E06000035,Medway,County or Unitary Authority,61.73,yrs,Years,2013-15,60,63.45,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,64.07,yrs,Years,2015-17,62.35,65.8,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,66.17,yrs,Years,2014-16,64.55,67.79,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,64.12,yrs,Years,2013-15,62.39,65.84,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,62.1,yrs,Years,2018-20,59.9,64.31,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,61.82,yrs,Years,2017-19,59.89,63.75,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,62.52,yrs,Years,2016-18,60.8,64.24,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,62.69,yrs,Years,2011-13,60.9,64.48,
Male healthy life expectancy,E06000042,Milton Keynes,County or Unitary Authority,62.89,yrs,Years,2012-14,61.18,64.61,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,61.49,yrs,Years,2013-15,59.65,63.32,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,61.51,yrs,Years,2018-20,58.32,64.7,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,62.09,yrs,Years,2017-19,60.23,63.96,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,64.22,yrs,Years,2011-13,62.51,65.93,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,62.12,yrs,Years,2012-14,60.3,63.94,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,61.28,yrs,Years,2014-16,59.49,63.06,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,60.94,yrs,Years,2015-17,59.14,62.75,
Male healthy life expectancy,E06000044,Portsmouth,County or Unitary Authority,62.85,yrs,Years,2016-18,61.07,64.63,
Male healthy life expectancy,E06000038,Reading,County or Unitary Authority,64.17,yrs,Years,2017-19,61.97,66.37,
Male healthy life expectancy,E06000038,Reading,County or Unitary Authority,66.42,yrs,Years,2018-20,63.73,69.1,
Male healthy life expectancy,E06000038,Reading,County or Unitary Authority,67.09,yrs,Years,2014-16,65.33,68.86,
Male healthy life expectancy,E06000038,Reading,County or Unitary Authority,65.1,yrs,Years,2016-18,63.03,67.17,
